2019-05-14 09:30:00,14.8658,14.8658,14.8658,14.8658,153
2019-05-15 11:28:00,15.0521,15.0521,15.0521,15.0521,118
2019-05-16 16:00:00,15.2631,15.2631,15.2631,15.2631,300
2019-05-17 16:00:00,14.7246,14.7246,14.7246,14.7246,100
2019-05-20 13:00:00,14.2744,14.2744,14.2744,14.2744,300
2019-05-20 16:00:00,14.3097,14.3097,14.3097,14.3097,300
2019-05-21 16:00:00,14.5216,14.5216,14.5216,14.5216,300
2019-05-22 16:00:00,14.4686,14.4686,14.4686,14.4686,400
2019-05-23 09:35:00,14.2214,14.2214,14.2214,14.2214,1000
2019-05-23 09:38:00,14.2214,14.2214,14.2214,14.2214,1000
2019-05-23 15:58:00,14.1949,14.1949,14.1949,14.1949,200
2019-05-23 16:00:00,14.2567,14.2567,14.2567,14.2567,300
2019-05-24 16:00:00,14.1949,14.1949,14.1949,14.1949,100
2019-05-28 09:30:00,14.4509,14.4509,14.4509,14.4509,1850
2019-05-28 16:00:00,14.4862,14.4862,14.4862,14.4862,300
2019-05-29 15:58:00,14.5127,14.5127,14.5127,14.5127,100
2019-05-29 16:00:00,14.5657,14.5657,14.5657,14.5657,300
2019-05-30 15:01:00,14.5922,14.5922,14.5922,14.5922,263
2019-05-31 16:00:00,14.6628,14.6628,14.6628,14.6628,100
2019-06-04 15:58:00,14.5039,14.5039,14.5039,14.5039,100
2019-06-04 16:00:00,14.601,14.601,14.601,14.601,300
2019-06-05 15:58:00,14.5657,14.5657,14.5657,14.5657,100
2019-06-05 16:00:00,14.6628,14.6628,14.6628,14.6628,300
2019-06-06 09:40:00,14.6875,14.6875,14.6875,14.6875,200
2019-06-06 16:00:00,14.6981,14.6981,14.6981,14.6981,600
2019-06-07 16:00:00,14.857,14.857,14.857,14.857,200
2019-06-10 09:34:00,15.1112,15.1112,15.1112,15.1112,200
2019-06-10 16:00:00,15.1836,15.1836,15.1836,15.1836,300
2019-06-11 16:00:00,15.4131,15.4131,15.4131,15.4131,200
2019-06-12 11:18:00,15.0512,15.0512,15.0512,15.0512,139
2019-06-12 13:21:00,14.9064,15.0071,14.9064,14.9338,600
2019-06-12 16:00:00,15.0247,15.0247,15.0247,15.0247,300
2019-06-13 16:00:00,15.4485,15.4485,15.4485,15.4485,300
2019-06-14 12:02:00,15.2419,15.2419,15.2419,15.2419,100
2019-06-14 16:00:00,15.2896,15.2896,15.2896,15.2896,300
